6.181282671711116450e+00,-5.434731373101841179e+00,-5.115311635999708173e+00
5.678586733297832367e+00,-4.423729731567265233e+00,-3.881518645280557678e+00
4.986472348215491124e+00,-3.776836123005569590e+00,-4.493032291021776814e+00
6.044068920133252476e+00,-3.967280521413075522e+00,-4.294923513088305000e+00
4.721023632944229220e+00,-4.210629657403491599e+00,-4.793566454347226724e+00
5.658634847502156617e+00,-5.070740891608886969e+00,-5.175970058411005326e+00
6.812413809070847037e+00,-3.974732700145018782e+00,-5.484120608602396807e+00
4.714980154998885453e+00,-5.354114156410004099e+00,-5.744585767812451671e+00
3.471563275131281934e+00,-4.817595193303890966e+00,-5.040400291385005005e+00
4.464788762769869024e+00,-5.011074818850774548e+00,-6.466033245055518464e+00
5.255871877070594778e+00,-4.676636763331386781e+00,-5.375206363973746626e+00
5.783311663348049692e+00,-5.326036963957808013e+00,-5.180464477045369165e+00
4.535505535042183567e+00,-4.516562796548234004e+00,-6.075034295528729089e+00
6.640150720511639904e+00,-4.243113531412523898e+00,-4.852755571000866297e+00
4.239786754510523004e+00,-4.073955029314422660e+00,-5.403480211765155694e+00
5.798324702480980086e+00,-4.421738945287335909e+00,-5.231522893313030664e+00
5.832726603573005875e+00,-4.695485500596074502e+00,-4.422090216073823576e+00
4.512288858950698867e+00,-5.382631396077066199e+00,-5.461714413001566015e+00
4.743543746191616783e+00,-4.864102832810631050e+00,-6.010365644568437027e+00
4.596367428710831149e+00,-4.062411037777907907e+00,-5.176902258676421731e+00
3.219260767733866047e+00,-3.585288910626840853e+00,-5.675152742086345015e+00
5.593577292872137896e+00,-4.617410397566326985e+00,-4.944672303827766235e+00
4.269851168256796115e+00,-5.759270872295859434e+00,-5.998982325574148788e+00
4.003757401634696400e+00,-4.450977313094539589e+00,-4.733744411149267250e+00
3.390036582574713631e+00,-4.251840392011289715e+00,-4.742912631519012656e+00
5.422883198720257703e+00,-5.809394334517069325e+00,-4.759158358971501634e+00
4.674843336376354408e+00,-6.007512669063288513e+00,-5.025845941692038465e+00
3.949259017324272758e+00,-5.592463419264886326e+00,-3.638711553146160238e+00
3.964192066068920717e+00,-5.691045601379389751e+00,-6.740614971834990143e+00
3.754274104738431816e+00,-5.203202096922241005e+00,-3.322334724795712013e+00
5.632689256120178456e+00,-7.199355118752870375e+00,-5.335837472963283368e+00
7.330486802479987851e+00,-5.717302730870458483e+00,-5.191355237772979692e+00
5.982712030686408333e+00,-3.832941358970009205e+00,-6.304164194931345833e+00
6.128498510040582659e+00,-4.031896686546779129e+00,-5.185321270269292349e+00
5.467509772384688382e+00,-4.631448582994619478e+00,-3.362274719639695597e+00
6.480404989446765462e+00,-3.929522197876911704e+00,-3.038929568168299511e+00
4.961518531276891686e+00,-3.600531013026245120e+00,-5.300885200399866548e+00
4.941544531084632652e+00,-3.747948827464166577e+00,-5.345203096692660694e+00
3.924193659789075639e+00,-4.727800463682746646e+00,-5.137360612252490633e+00
4.867501356563632697e+00,-4.327573479285943492e+00,-6.597202463599070477e+00
3.921411455192289175e+00,-4.205379544692350535e+00,-4.118068985677943772e+00
4.393565672045506076e+00,-5.005700122627263049e+00,-3.810328871757378444e+00
5.202697519144715343e+00,-5.086519207056604763e+00,-5.711184786545734582e+00
6.898368299384471491e+00,-6.735531943742052441e+00,-3.789864521496526972e+00
4.352647632011208856e+00,-3.919419934565026686e+00,-2.748206715702290026e+00
5.710818594150358862e+00,-3.678879753631982386e+00,-6.862965604222726057e+00
6.312466870081533621e+00,-4.412273544835768391e+00,-5.355699653866245136e+00
6.719456778230972205e+00,-3.928754978537614573e+00,-5.904964847883635848e+00
2.520238490951059340e+00,-5.616414617987961932e+00,-4.004487381301093940e+00
4.952098251780369331e+00,-5.283025508149239435e+00,-4.734525676870315891e+00
4.133611364614713679e+00,-5.133907208133958733e+00,-2.155436563023084062e+00
3.458208527072356375e+00,-5.464511264041296279e+00,-4.076042603616223836e+00
4.940229006790793242e+00,-4.504933232308601099e+00,-5.046825872611059083e+00
6.904203999589164198e+00,-5.180273602349467765e+00,-4.944549599128899686e+00
4.702502872853289162e+00,-4.756530748146306387e+00,-5.419174722991948911e+00
5.662960952560894157e+00,-4.237060644035209656e+00,-4.587154873027832203e+00
4.136229043328095933e+00,-6.072272789982720909e+00,-5.337631798315789489e+00
5.024212168110534726e+00,-6.548419317814708762e+00,-5.711240653147826585e+00
5.256375177923380271e+00,-3.750971720868535364e+00,-5.153255890996603306e+00
5.559691321778638340e+00,-5.576772909677281120e+00,-5.938452899550240360e+00
4.499295755210636294e+00,-5.575241213586436650e+00,-4.493361535446900312e+00
3.871351789981928526e+00,-6.030245254639637231e+00,-4.503193164140383509e+00
5.152985620269557643e+00,-8.295902967264559891e+00,-6.286564018169662482e+00
6.057948315734312139e+00,-3.780129906239663828e+00,-5.848515785416358526e+00
5.536053399287165000e+00,-5.751851768459594894e+00,-4.143453267543113938e+00
6.422398657426580115e+00,-6.198532018817015654e+00,-5.963566375839353562e+00
5.054514429723764302e+00,-5.431182425114291945e+00,-3.971484354107222003e+00
4.603879221052894266e+00,-4.523566140034156469e+00,-5.467774865482892821e+00
3.848321161507905597e+00,-5.248195225345770432e+00,-6.171924122664807832e+00
3.832299183650102581e+00,-5.873495674290382773e+00,-4.360083615244174204e+00
5.673313946382376294e+00,-5.297642473910519456e+00,-5.094884813256870260e+00
3.493923326783768601e+00,-2.995405046000810145e+00,-4.562484833645556570e+00
6.279873051345672863e+00,-5.225266837168168976e+00,-4.917918492691013554e+00
5.368453267042810673e+00,-5.084943122459878673e+00,-2.536473997457262985e+00
4.419581865960707567e+00,-4.460859122036085367e+00,-5.628400268373109583e+00
3.212474322816821548e+00,-4.133289058358124990e+00,-3.635542975603076599e+00
3.753389245555382558e+00,-5.536682759058506598e+00,-3.749583496425239026e+00
4.895085800282015676e+00,-4.925858004095277742e+00,-6.515744646275972940e+00
3.600133477573161045e+00,-3.214249846798884480e+00,-5.952608048196367463e+00
4.664472256246012805e+00,-4.943235859589107939e+00,-4.753120299207695076e+00
6.451106551502229891e+00,-4.768748837705612864e+00,-6.090704859079924205e+00
4.998993256134341756e+00,-6.269939267918458015e+00,-5.108501138010463016e+00
4.365359993082556400e+00,-3.858798806857673291e+00,-3.981110103588464622e+00
6.782009123361291358e+00,-5.385385280057847446e+00,-3.970020290005447539e+00
4.882340781879360492e+00,-5.475864653833554918e+00,-4.428858538932214373e+00
5.566043513541091059e+00,-4.942726887511597056e+00,-4.413898661922321054e+00
7.001324063360977235e+00,-5.175643725408645146e+00,-6.167284087806497617e+00
2.606852432922824647e+00,-2.654723464372024111e+00,-3.997744213914987910e+00
5.160185519816093525e+00,-7.461196226494326567e+00,-5.524658429639639934e+00
4.287743061657286248e+00,-3.464341069613109614e+00,-4.623028827258587548e+00
2.754119546971206312e+00,-5.354842928046428696e+00,-5.160603236294626583e+00
4.789966975808073180e+00,-6.811476228023448876e+00,-4.505171759274596788e+00
4.956389608557740800e+00,-5.949016840092239633e+00,-3.833650390946609754e+00
4.139447932353296444e+00,-4.833186831247147097e+00,-7.073432954528470873e+00
4.633240125999272152e+00,-4.473122945712733056e+00,-4.104926515193922931e+00
6.001585049338689082e+00,-6.154525370860003619e+00,-6.289716342988383779e+00
4.135117573521945644e+00,-5.283704468463383819e+00,-4.419854849510507222e+00
4.282816667009079481e+00,-4.347804802067914309e+00,-5.324302067675804828e+00
6.406951235404138245e+00,-5.053885595464502778e+00,-6.313452544087615692e+00
4.249869991563906879e+00,-4.829875261694573041e+00,-6.404864586603997267e+00
4.051195944784722336e+00,-4.752032573177310759e+00,-3.680801822105823184e+00
4.516657254308267255e+00,-6.325913509466645657e+00,-4.377918568874102689e+00
4.671711378283728067e+00,-4.568484207900534777e+00,-3.560999243587849694e+00
3.450306983166973041e+00,-5.394799214105007401e+00,-3.638607425675421947e+00
5.462357449684776434e+00,-5.553376521896210782e+00,-4.691266912487448870e+00
2.243142340620365438e+00,-7.628535368292686414e+00,-3.709497082062795492e+00
4.222735677772243790e+00,-4.363986399363468216e+00,-4.637922560418146212e+00
5.595257188678123939e+00,-6.574361168385713050e+00,-4.912434927257149475e+00
6.225460922284666410e+00,-4.470441017993405985e+00,-4.181543740755050642e+00
3.882269904386627779e+00,-3.493247086231211718e+00,-4.988353983682629611e+00
5.671913922568641908e+00,-3.890094630047557622e+00,-5.356708132389997878e+00
5.178697190276975171e+00,-3.231535611785975259e+00,-5.270892206468555052e+00
5.678693517495867482e+00,-3.904636026671330917e+00,-4.774393240095644586e+00
3.513974607036266740e+00,-3.909743590026126814e+00,-4.145523481083169592e+00
5.821804407960319949e+00,-6.149738859028203386e+00,-4.192603630516376967e+00
3.540237580585816168e+00,-4.535509121906341257e+00,-3.502074218596658461e+00
5.666952432611302548e+00,-4.438197843622156746e+00,-3.333458020117541665e+00
4.267398743169112940e+00,-5.323833919489968203e+00,-3.686801602844703485e+00
5.198846306146729823e+00,-3.498953039213656524e+00,-6.614246566333136457e+00
4.728876083624485638e+00,-5.058819588912698784e+00,-6.917532984720013545e+00
6.409732272280414200e+00,-4.868209713591428844e+00,-6.561400090726928980e+00
5.058169535320426569e+00,-3.160332982145419134e+00,-4.173945644933525045e+00
4.834012249315575716e+00,-5.093667117200319616e+00,-5.434259107542754208e+00
5.126880215396701246e+00,-6.051440543780652881e+00,-6.635153501675040921e+00
3.478925749958129643e+00,-6.410008495601817735e+00,-5.835281425778809705e+00
5.077096985519939487e+00,-4.819268568438710432e+00,-4.795289170227661657e+00
4.174776550354222238e+00,-6.022373439190337407e+00,-4.959776776244652297e+00
3.680390095292123576e+00,-3.896994981460490060e+00,-3.308093195609455250e+00
6.502689160367711274e+00,-5.447485574676397491e+00,-3.828938900419169400e+00
5.539604441970855220e+00,-5.610259116902269305e+00,-4.449914185242812792e+00
5.441730740948851341e+00,-5.135350641825155549e+00,-4.232139335636901478e+00
3.588682345783218430e+00,-4.447510115351828830e+00,-3.717384748799361205e+00
5.987188872217471314e+00,-5.351850411942531416e+00,-1.842448703399952592e+00
4.476797470539840340e+00,-4.900894383387816688e+00,-4.832021142899790789e+00
5.497054370610610974e+00,-4.828526342774671853e+00,-5.901862535955478606e+00
6.219945078398573912e+00,-3.968711416336113906e+00,-5.071330909044524660e+00
6.117632096072857628e+00,-7.028967251889433498e+00,-6.294060662579228804e+00
3.453159347771237009e+00,-4.965966122618809209e+00,-3.987686097766119708e+00
4.206585846988883937e+00,-5.605830882784330171e+00,-5.058487260827397414e+00
5.516623021848190866e+00,-6.025923719109871790e+00,-6.876989408705394879e+00
3.704193582287793607e+00,-6.625688655017278883e+00,-4.601866281209679777e+00
4.265298823974740472e+00,-5.956142065261079033e+00,-4.303309563337834653e+00
5.307682965922078111e+00,-6.124558353379471853e+00,-4.793550554043981116e+00
4.556816233365253765e+00,-5.815645406206916057e+00,-4.324394047144501485e+00
5.205978959500746406e+00,-3.887705202133325599e+00,-4.567119524056331592e+00
6.028821179602232405e+00,-4.260118896977603598e+00,-7.509363363661273993e+00
6.157589948076623187e+00,-4.769987095305892488e+00,-5.793786532031909964e+00
5.004354328955839648e+00,-4.585364305891719283e+00,-5.952229407606123956e+00
6.636712274801557676e+00,-2.710331910254812460e+00,-5.315888031897813448e+00
4.333205953094237728e+00,-5.736910210627564233e+00,-5.500610057801032404e+00
4.599468298108424946e+00,-3.063261334271075498e+00,-5.249322562284215898e+00
4.268978069024926825e+00,-5.416838925911365621e+00,-3.557616983906137786e+00
4.507079037018725032e+00,-5.536770056680825114e+00,-4.754411327499153295e+00
4.827580368250929510e+00,-5.996098368867475159e+00,-5.109805371638673321e+00
3.971445993897090077e+00,-5.267504220644259938e+00,-5.336280278590020743e+00
3.884703624534645794e+00,-5.454696932478137583e+00,-5.371032229433074789e+00
5.009143548964534176e+00,-4.704021118770463694e+00,-4.466772640673209338e+00
5.424377778367977854e+00,-4.484831339620336088e+00,-4.181799034911938939e+00
4.798163087782696401e+00,-5.464830141976489308e+00,-6.621662272029198881e+00
7.220006197542437221e+00,-4.297017509944085489e+00,-4.947947271121677204e+00
5.122342001226338759e+00,-7.338148189255613296e+00,-4.084383702983235942e+00
4.096720274996927813e+00,-4.684207048203571588e+00,-5.723659804537971851e+00
5.132934363408211631e+00,-4.765680043440847058e+00,-4.687538019250088617e+00
4.985252310228349693e+00,-7.194550912182023694e+00,-4.310988240919095382e+00
6.230726204838431315e+00,-4.573879571294054536e+00,-5.153268118175695633e+00
4.890795815396381307e+00,-2.362045508900935342e+00,-5.091226018018974564e+00
6.132195346948917880e+00,-3.956786510748455665e+00,-3.291284087050486917e+00
5.351184729351816216e+00,-5.150244788734163137e+00,-4.712068721230489921e+00
4.900857213837079840e+00,-5.209771238662523452e+00,-3.724403913563608448e+00
4.856396451993458818e+00,-5.710136557922852241e+00,-4.965853652464128132e+00
4.566408577176265027e+00,-4.443199087261946012e+00,-4.693728758145025104e+00
5.624281695728833519e+00,-5.183579889632667914e+00,-3.943171481986311733e+00
4.463152448605328004e+00,-4.882509837744318126e+00,-3.789523445380591493e+00
3.723470620166102307e+00,-3.813692476188548675e+00,-5.967908621967851879e+00
5.326699348705352222e+00,-3.240643558416272718e+00,-4.633632179702474652e+00
5.695434795958401963e+00,-5.696690570111425878e+00,-4.766801197390735823e+00
4.235236365964730076e+00,-3.917110239727726650e+00,-3.402887866264398653e+00
5.752167533027276569e+00,-5.160897046704874036e+00,-5.057484781346255787e+00
5.306004379264085635e+00,-5.566887041261153968e+00,-2.058529182859533346e+00
4.672908290099962336e+00,-3.979333875301227508e+00,-4.993025028215321015e+00
7.388872931709205005e+00,-5.430012960734891259e+00,-5.130343318667315522e+00
3.943460188205838879e+00,-4.784686731331404097e+00,-4.126476802963703783e+00
4.413754656746784910e+00,-5.403420176945341602e+00,-4.954522485469930793e+00
5.311460498641745964e+00,-3.573560935287455109e+00,-5.817852976116372865e+00
4.945417714498462125e+00,-6.085806440816469376e+00,-7.008408263622770917e+00
5.897526869625135504e+00,-5.506255164731084228e+00,-4.937024023527220251e+00
5.696819463351727286e+00,-4.676814218222432373e+00,-4.798299692443798392e+00
4.369236060122643650e+00,-4.322073083738554367e+00,-4.207735175232136804e+00
5.594581993419407873e+00,-3.275912564155964102e+00,-4.548440263415596263e+00
5.932914636660473029e+00,-5.955223698853485459e+00,-6.053363786154606352e+00
5.063596398186843928e+00,-4.563305268990615282e+00,-4.190584459981282706e+00
4.323238631392342768e+00,-5.007227636026682305e+00,-4.195072539092921104e+00
3.607424509448974081e+00,-6.685861632119998177e+00,-4.218071078051812250e+00
3.961757419484430720e+00,-6.097980867500199409e+00,-4.081950267241030161e+00
4.858539721506691222e+00,-2.663886720761943216e+00,-6.090330426794825058e+00
4.780075485568398896e+00,-5.002394565940423199e+00,-5.208962165739011496e+00
5.945165858600540254e+00,-2.638253896373532470e+00,-4.429891638867407444e+00
5.696236884006917300e+00,-4.537976843126534376e+00,-4.898460128673668201e+00
5.191774521455950975e+00,-5.869957267066470585e+00,-4.627210714332755437e+00
4.119166187334172058e+00,-2.835182644951609987e+00,-5.530358877901427661e+00
4.102635030431186713e+00,-4.418409919841438160e+00,-4.057596394045080324e+00
4.929536319170511938e+00,-6.527226012309021108e+00,-3.769571450913043797e+00
3.859497874495924741e+00,-6.138727605534102238e+00,-4.227984983511423600e+00
5.607048117077845006e+00,-4.138944121586048297e+00,-5.212133992420579176e+00
5.763155068977059869e+00,-6.222245780609188870e+00,-4.915316507593735729e+00
4.824013454065776862e+00,-5.548983963630170990e+00,-4.928265362693679208e+00
5.793675954862136379e+00,-6.228041046507492240e+00,-5.039400004915501441e+00
5.283469285452192743e+00,-5.283477958114627171e+00,-5.975072874708833304e+00
4.481153622486091059e+00,-5.815188785044282938e+00,-4.984955217806118277e+00
5.033375402993307546e+00,-6.520482941623584772e+00,-4.297079792542458421e+00
4.972484598192131067e+00,-4.509114238928386698e+00,-4.788725603053936020e+00
6.201690498890107150e+00,-4.876075644427293021e+00,-5.862465749337333776e+00
5.813639942436399366e+00,-5.792719355546889659e+00,-4.367997032356719878e+00
3.695906205255520049e+00,-6.975429728175192245e+00,-5.788156344391644836e+00
4.688506498698019165e+00,-5.214863930660989411e+00,-3.303433737503580936e+00
4.802451812660013530e+00,-4.647201031527926851e+00,-4.702122368973080668e+00
4.837272729694158002e+00,-6.022723247891222265e+00,-5.901145744898145473e+00
4.708412156643449364e+00,-5.298139762183007306e+00,-4.655967520888622424e+00
4.897086692216163328e+00,-4.205813726521989260e+00,-3.855501817920068852e+00
4.614484826593113986e+00,-6.142960016626158648e+00,-5.655286040612444332e+00
3.336055240434644187e+00,-5.499542660244260972e+00,-4.908289310491309898e+00
4.527495123203164162e+00,-5.304450459319864919e+00,-6.145030530767302324e+00
6.162489861040636896e+00,-5.431339800089997283e+00,-6.329956058632260962e+00
5.165548757983502881e+00,-4.625415105302058905e+00,-5.800115322418064601e+00
4.943645201931062161e+00,-5.307001569460346069e+00,-3.138914851650087101e+00
4.696622445071358065e+00,-7.131263902561387980e+00,-4.619321054535808990e+00
5.300679870674048111e+00,-3.503720025319628562e+00,-4.447235330081320548e+00
4.174365501588468419e+00,-5.719275495503979734e+00,-4.963802455798959734e+00
4.096171757006794145e+00,-3.345625365894387748e+00,-6.303835415267282194e+00
6.179798562416772612e+00,-4.894540583515158083e+00,-4.556795492923543911e+00
4.864403790300097619e+00,-5.909641599634060327e+00,-4.584868713720212874e+00
4.634546245089421035e+00,-4.979086513216419263e+00,-2.700094277570777468e+00
6.488832761663269721e+00,-4.624572700047659524e+00,-6.742996379759396142e+00
3.823865798050634091e+00,-3.822270645721096649e+00,-4.979488619115667092e+00
4.569349736619917834e+00,-4.453292615506155627e+00,-5.824838107321876457e+00
6.442295417029455962e+00,-6.099039969573797570e+00,-2.571449820304083644e+00
3.855606031784379439e+00,-4.993084912027573097e+00,-5.969815853039743381e+00
5.820648025657728653e+00,-5.683150090038061819e+00,-4.478258360183711595e+00
6.501068208834609230e+00,-5.459386773809117521e+00,-5.602673189286911715e+00
5.192362567006900242e+00,-4.816968830782431432e+00,-5.271094270513553504e+00
5.458054307464537125e+00,-4.340958032668309485e+00,-6.073989498361586747e+00
2.580815343490485247e+00,-5.528352920542204174e+00,-4.667550467879469700e+00
4.757196175946025285e+00,-5.106665122377934019e+00,-5.355938306079259803e+00
5.903950249697400565e+00,-3.424027192067145009e+00,-4.640636777769544530e+00
3.892564043094129733e+00,-4.484256203587400513e+00,-3.675441500107576864e+00
3.371741480394268464e+00,-2.962405539800353704e+00,-5.121897970784227816e+00
4.456281160863968083e+00,-5.457239492965643812e+00,-5.138234106609547602e+00
4.606991693011790900e+00,-5.317756120214210291e+00,-5.961416527638791152e+00
4.856208437777930875e+00,-5.644392608236266540e+00,-5.077017961444756367e+00
4.061280664987712008e+00,-5.235934936874537371e+00,-4.892594705779065301e+00
3.687166701386735745e+00,-3.365940979501681696e+00,-5.418545430979326838e+00
2.624088262336390809e+00,-3.932762518311290201e+00,-4.020861322979794927e+00
4.840593807999374221e+00,-5.198610761506923694e+00,-3.258661799747496701e+00
5.503644682996367443e+00,-5.904431792032964310e+00,-4.506030811986991402e+00
4.465422099051091998e+00,-7.215037350748638723e+00,-4.425978041715922906e+00
4.265210427448042019e+00,-5.571047576633593401e+00,-4.348635984393182774e+00
3.784044157974085554e+00,-4.845423784441334369e+00,-5.068067119922896602e+00
5.380022857116960822e+00,-4.722021944714197339e+00,-4.234067923801085875e+00
5.264889166051278657e+00,-6.180249459064549811e+00,-6.507905609959129478e+00
3.959867496473956194e+00,-4.472597429996554297e+00,-4.878866578513152419e+00
4.749430060641103069e+00,-5.393419674458536761e+00,-4.578648891462387738e+00
6.811671658333145807e+00,-5.924574541731502109e+00,-2.667274431592572714e+00
5.479422487155052757e+00,-5.940831413043130560e+00,-4.507953330323534402e+00
4.997491582215901396e+00,-4.200570706514650254e+00,-3.787985700313736714e+00
3.550847514447734721e+00,-4.894007907285820913e+00,-4.704536594059610444e+00
3.667722487351342764e+00,-4.302316583778080350e+00,-4.006546264071309871e+00
5.308249870343520804e+00,-3.371188261516127938e+00,-2.038740951763925668e+00
4.894682667543786003e+00,-3.264798900972878393e+00,-5.637310776333774420e+00
5.518040845574414988e+00,-6.123561966791070788e+00,-5.797094933184540722e+00
6.011632828473841172e+00,-4.265885944167156829e+00,-5.011740999721144618e+00
5.488174370666482282e+00,-6.063091757369000412e+00,-6.270461992139725993e+00
4.930379560730075106e+00,-5.326503401211265754e+00,-5.598784131446121748e+00
4.713658646764576687e+00,-6.165514374846899237e+00,-3.630785595277219002e+00
3.714525557431838543e+00,-5.802743330791437337e+00,-6.049887518477440551e+00
6.348962038463637825e+00,-6.286817064933158505e+00,-6.406449701014276243e+00
4.811891010851252481e+00,-5.377695563420928693e+00,-4.703814202409614786e+00
6.404117938155573952e+00,-5.998099853034127626e+00,-6.293348189826901695e+00
6.449797258354800888e+00,-5.278189740370618388e+00,-5.401877792767525222e+00
6.061135010504498766e+00,-5.740877957995701664e+00,-7.454803192798038936e+00
5.865150267344866997e+00,-3.508121740787106813e+00,-5.133757913836173969e+00
5.454264204651008363e+00,-3.656244208199813883e+00,-3.514301449183535819e+00
4.611443421369157747e+00,-4.898586292621061489e+00,-3.577282713244199996e+00
4.566711238738376366e+00,-3.574082255466779934e+00,-5.922930439158409222e+00
3.687654386346091329e+00,-3.641848664564165006e+00,-4.038361121587554337e+00
5.404263714300810761e+00,-5.600310735335339629e+00,-4.290498612334292083e+00
4.187720664352205802e+00,-3.128432002091458219e+00,-4.189939118033312759e+00
5.082808121747372176e+00,-4.828262465164503858e+00,-4.662471067651838830e+00
5.845590051819660182e+00,-4.338986424931356112e+00,-6.539955455171729604e+00
4.337055321817814502e+00,-4.936751477171037905e+00,-5.092711689022756616e+00
4.780163939814253027e+00,-5.418166011885738875e+00,-6.108828143991386739e+00
3.987077480480878844e+00,-4.019386797122145971e+00,-5.196924247282504794e+00
5.034412614091502647e+00,-6.156552683395236869e+00,-2.654047830556345300e+00
4.484218028293136094e+00,-5.228303048167759925e+00,-5.086602310261896243e+00
5.219243070481647706e+00,-5.978153903587887896e+00,-4.535912929370895519e+00
5.449778050114015393e+00,-4.443320418473716060e+00,-5.425597633981189105e+00
5.289905777220921479e+00,-5.989328924914277152e+00,-4.986507202512571624e+00
5.718517223358363211e+00,-5.971202238477912871e+00,-4.646021786461831837e+00
5.104697509170537550e+00,-6.758424454848906748e+00,-5.054767778174757531e+00
5.481618414685631713e+00,-5.626623797399891380e+00,-5.460082641506573964e+00
4.939363593060895674e+00,-6.002810595532066529e+00,-2.290174143163855369e+00
4.790404105790819322e+00,-4.735868733408992171e+00,-5.967966990748546863e+00
6.558983012686166347e+00,-5.215519518990197945e+00,-6.216616798039355629e+00
5.777355437270454530e+00,-5.094335051998619690e+00,-4.620476617870735936e+00
4.931862898199395495e+00,-3.625639752997416032e+00,-5.557835547780485719e+00
4.789823274873537429e+00,-5.872040828009642333e+00,-4.894755586830775052e+00
5.228031845987729298e+00,-4.490323566730348936e+00,-4.847457583089857636e+00
4.837077825691682875e+00,-6.250996443705351346e+00,-4.554258607152254612e+00
4.073980117185611149e+00,-5.566782054427886983e+00,-4.743124635310717707e+00
3.770056511357529949e+00,-4.236067386645526511e+00,-5.624011638771079014e+00
4.586418957479454050e+00,-5.493909840348113249e+00,-5.641324960446077341e+00
7.498449383979436611e+00,-5.636387430747011429e+00,-4.126972689076945144e+00
4.925322841910827698e+00,-3.218450687508915831e+00,-3.554741548595715450e+00
7.069606767949066395e+00,-5.076396235107203836e+00,-6.130231168659492802e+00
3.238987945138889657e+00,-5.787588815388324370e+00,-5.443675685268593689e+00
4.231825015183822813e+00,-6.541856285711102892e+00,-5.066274032764627400e+00
5.506737546489772761e+00,-5.723025031768516513e+00,-5.158841357878552358e+00
5.457983870478491539e+00,-6.695698596753950405e+00,-5.706220994441635774e+00
4.988130060463142890e+00,-6.088695826565919234e+00,-3.942042409268775138e+00
3.185042201124239636e+00,-5.377283327905685972e+00,-4.446642889390888698e+00
3.854302186408735231e+00,-5.466742247145811362e+00,-5.658046939984682666e+00
5.003498559482578045e+00,-3.720485466678434161e+00,-5.651645861162593043e+00
5.772670516816357456e+00,-4.730442620863291481e+00,-4.858431022807176980e+00
4.059623356846940645e+00,-5.755815964222431802e+00,-5.979931134904106216e+00
5.367548302637846547e+00,-3.696826827087083878e+00,-4.378109621913447214e+00
4.613516872144331593e+00,-4.451477859093796674e+00,-4.390143374267100107e+00
4.520054474576943093e+00,-5.164009922595685254e+00,-5.522121942410239015e+00
5.349223377608478991e+00,-4.629660028015408102e+00,-6.178304905729318008e+00
6.409437082296935095e+00,-5.992992512930603866e+00,-3.597095475866635361e+00
4.770031680040230704e+00,-4.726507960310183165e+00,-5.047872860775282078e+00
